FP(21.72, 0.011000, 940., 1998., 3490.)
FP(21.74, 0.011000, 311., 1795., 2351.)
FP(21.80, 0.007000, 349., 1423., 2275.)
FP(21.82, 0.005000, 386., 1589., 2330.)
FP(21.88, 0.010000, 260., 2175., 2597.)
FP(21.90, 0.009000, 264., 2304., 2862.)
FP(21.98, 0.009000, 265., 2109., 2521.)
FP(22.04, 0.014000, 327., 2018., 2406.)
FP(22.06, 0.014000, 420., 1779., 2402.)
FP(22.08, 0.011000, 366., 1727., 2476.)
FP(22.12, 0.004000, 513., 1288., 2538.)
FP(22.14, 0.006000, 550., 1300., 3248.)
FP(22.16, 0.006000, 617., 1293., 2709.)
FP(22.18, 0.006000, 625., 1244., 2848.)
FP(22.20, 0.004000, 572., 1045., 2828.)
FP(22.26, 0.000200, 385., 1052., 2989.)
FP(22.28, 0.000020, 318., 833., 1904.)
FP(22.30, 0.000001, 423., 1096., 2055.)
FP(22.32, 0.000000, 310., 1179., 2035.)
FP(22.34, 0.000000, 1212., 1908., 2870.)
