FP(14.26, 12.724682, 568., 2303., 3245.)
FP(14.27, 11.566154, 512., 1596., 2479.)
FP(14.29, 14.546394, 592., 2178., 3101.)
FP(14.30, 12.638221, 600., 1627., 2414.)
FP(14.31, 13.300514, 823., 2587., 3540.)
FP(14.32, 13.659398, 486., 1919., 3496.)
FP(14.33, 13.720593, 616., 1889., 2339.)
FP(14.36, 12.959920, 487., 1877., 2556.)
FP(14.38, 13.881940, 1071., 2065., 2710.)
FP(14.39, 11.769864, 706., 1808., 2424.)
FP(14.40, 13.793200, 709., 1652., 2263.)
FP(14.41, 13.651911, 179., 1811., 2253.)
FP(14.42, 14.796049, 536., 1744., 2362.)
FP(14.44, 12.463759, 724., 1865., 2308.)
FP(14.45, 13.646536, 624., 1926., 3199.)
FP(14.46, 13.001001, 600., 1899., 2361.)
FP(14.49, 13.839966, 551., 1871., 3118.)
FP(14.50, 14.634968, 181., 2304., 3035.)
FP(14.51, 13.447655, 156., 2056., 2776.)
FP(14.52, 14.276587, 752., 1669., 2533.)
FP(14.55, 31.746738, 299., 2037., 3026.)
FP(14.62, 58.672539, 271., 2113., 3178.)
FP(14.69, 57.698109, 861., 2215., 3260.)
FP(14.76, 58.298397, 859., 1381., 2704.)
FP(14.82, 54.877621, 900., 1603., 3164.)
FP(14.83, 54.002136, 648., 1603., 3128.)
FP(14.87, 43.481705, 550., 1667., 2785.)
FP(14.95, 34.432590, 649., 1872., 2811.)
FP(14.96, 26.918320, 488., 874., 1801.)
FP(14.97, 25.730169, 882., 1694., 3076.)
FP(14.99, 38.446606, 686., 1566., 3458.)
FP(15.03, 58.991558, 1046., 2109., 3115.)
FP(15.07, 54.529877, 710., 1830., 3224.)
FP(15.25, 56.746368, 755., 1900., 2070.)
FP(15.39, 64.450233, 699., 1955., 2590.)
FP(15.42, 58.733891, 421., 2116., 2564.)
FP(15.43, 52.736042, 831., 2117., 2611.)
FP(15.44, 55.980564, 521., 1874., 2587.)
FP(15.48, 47.884979, 417., 2080., 2638.)
FP(15.66, 55.838268, 775., 1803., 2204.)
FP(15.67, 52.333797, 478., 1321., 2173.)
FP(15.68, 45.829483, 732., 1807., 2945.)
FP(15.69, 47.302441, 505., 2171., 2939.)
FP(15.72, 44.077564, 1072., 1959., 2516.)
FP(15.74, 42.088577, 587., 1901., 2545.)
FP(15.75, 38.202877, 707., 1873., 2536.)
